Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2018-02-02,Gurugram,162.5,351.43,39.61,20.99,46.27,,1.52,6.69,20.04,,,,328.0,Very Poor
2018-02-03,Gurugram,116.74,247.25,28.41,22.73,43.2,,1.48,7.93,26.56,,,,279.0,Poor
2018-02-04,Gurugram,125.94,276.56,21.47,22.13,36.43,,1.44,8.47,33.25,,,,257.0,Poor
2018-02-05,Gurugram,138.97,287.61,59.49,14.39,67.21,,1.51,9.21,17.54,,,,288.0,Poor
2018-02-06,Gurugram,145.36,289.85,60.15,14.59,67.98,,1.55,12.27,15.55,,,,316.0,Very Poor
2018-02-07,Gurugram,122.79,245.86,60.01,13.9,67.64,,1.58,10.53,19.19,,,,273.0,Poor
2018-02-08,Gurugram,162.47,298.95,60.59,14.57,68.33,,1.52,12.6,14.92,,,,324.0,Very Poor
2018-02-09,Gurugram,186.96,401.91,61.09,14.73,68.91,,1.89,11.09,19.09,,,,345.0,Very Poor
2018-02-10,Gurugram,160.71,273.52,58.98,15.16,67.8,,1.98,12.14,15.98,,,,339.0,Very Poor
2018-02-11,Gurugram,139.72,247.37,60.99,13.5,68.14,,1.81,10.05,15.6,,,,324.0,Very Poor
2018-02-12,Gurugram,91.94,157.27,65.1,18.77,67.45,,1.51,9.75,22.96,,,,263.0,Poor
2018-02-13,Gurugram,101.11,151.24,9.28,19.12,17.6,,1.63,7.11,37.9,,,,196.0,Moderate
2018-02-14,Gurugram,106.08,123.5,11.5,40.25,26.86,,0.88,1.71,57.6,,,,272.0,Poor
2018-02-15,Gurugram,3.42,28.85,7.27,60.78,14.71,,0.16,,96.25,,,,266.0,Poor
2018-02-16,Gurugram,145.17,172.96,12.58,47.41,35.02,,1.09,,80.2,,,,319.0,Very Poor
2018-02-17,Gurugram,149.51,180.86,12.6,48.66,36.94,,1.16,,84.97,,,,324.0,Very Poor
2018-02-18,Gurugram,187.13,180.58,19.53,45.69,38.84,,1.19,,82.77,,,,348.0,Very Poor
2018-02-19,Gurugram,206.73,236.1,29.5,27.81,23.78,,0.67,,35.7,,,,331.0,Very Poor
2018-02-20,Gurugram,,,,,11.43,,0.0,,,,,,326.6,
2018-02-21,Gurugram,,,,,11.89,,0.0,,,,,,322.2,
2018-02-22,Gurugram,,,,,11.44,,0.0,1.84,,,,,317.8,
2018-02-23,Gurugram,,,,,11.96,,0.0,,,,,,313.4,
2018-02-24,Gurugram,,,,,12.01,,0.0,1.54,,,,,309.0,
2018-02-25,Gurugram,,,,,15.23,,0.0,,,,,,304.6,
2018-02-26,Gurugram,,,,,14.0,,0.0,,,,,,300.2,
2018-02-27,Gurugram,,,,,15.12,,0.0,,,,,,295.8,
2018-02-28,Gurugram,,,,,16.23,,0.0,,,,,,291.4,
2018-03-01,Gurugram,109.26,216.02,19.62,43.22,38.51,,1.18,,73.74,,,,287.0,Poor
2018-03-02,Gurugram,102.12,167.04,16.01,49.83,41.11,,1.25,,88.2,,,,264.0,Poor
2018-03-03,Gurugram,93.67,166.32,13.82,45.8,38.18,,1.18,,78.94,,,,231.0,Poor
2018-03-04,Gurugram,75.85,160.73,17.13,41.31,37.47,,1.16,,68.28,,,,219.0,Poor
2018-03-05,Gurugram,73.09,149.89,16.59,43.05,37.86,,1.06,,59.01,,,,156.0,Moderate
2018-03-06,Gurugram,63.42,120.31,12.38,47.72,38.13,,1.01,,81.88,,,,149.0,Moderate
2018-03-07,Gurugram,53.53,132.16,11.77,49.61,38.72,,1.02,1.66,82.67,,,,165.0,Moderate
2018-03-08,Gurugram,65.2,147.01,16.7,46.74,39.61,,1.1,,85.47,,,,200.0,Moderate
2018-03-09,Gurugram,109.0,191.52,17.25,46.58,39.96,,1.18,,83.67,,,,244.0,Poor
2018-03-10,Gurugram,63.36,152.3,16.46,45.04,38.64,,1.15,,74.93,,,,190.0,Moderate
2018-03-11,Gurugram,61.22,150.21,9.25,52.91,38.98,,1.12,,94.86,,,,173.0,Moderate
2018-03-12,Gurugram,76.06,179.26,17.74,46.3,40.14,,1.15,,85.33,,,,199.0,Moderate
2018-03-13,Gurugram,75.25,173.32,26.5,45.01,44.0,,1.15,,82.93,,,,201.0,Poor
2018-03-14,Gurugram,62.68,191.47,13.71,49.8,40.01,,1.14,,84.76,,,,188.0,Moderate
2018-03-15,Gurugram,68.85,212.52,16.18,41.28,36.91,,1.12,,62.35,,,,179.0,Moderate
2018-03-16,Gurugram,81.59,199.15,18.42,44.67,39.87,,1.13,,81.13,,,,200.0,Moderate
2018-03-17,Gurugram,78.71,153.74,11.23,50.49,38.99,,0.74,,82.7,,,,208.0,Poor
2018-03-18,Gurugram,72.49,136.34,18.48,36.15,35.48,,0.0,1.87,47.61,,,,172.0,Moderate
2018-03-19,Gurugram,67.09,137.64,22.37,34.26,36.5,,0.0,,45.17,,,,122.0,Moderate
2018-03-20,Gurugram,90.64,167.07,25.31,36.81,39.18,,0.0,,51.7,,,,161.0,Moderate
2018-03-21,Gurugram,92.37,206.58,23.4,37.25,42.08,,0.0,,50.95,,,,207.0,Poor
2018-03-22,Gurugram,81.66,169.67,16.7,40.39,51.23,,0.83,,58.44,,,,189.0,Moderate
2018-03-23,Gurugram,63.59,138.47,11.11,45.21,50.73,,1.09,,68.66,,,,148.0,Moderate
2018-03-24,Gurugram,76.62,174.86,14.28,44.52,49.23,,1.14,,71.22,,,,160.0,Moderate
2018-03-25,Gurugram,68.55,158.38,10.07,48.32,55.89,,1.27,,77.31,,,,151.0,Moderate
2018-03-26,Gurugram,87.43,178.87,13.27,46.26,42.81,,0.75,,73.81,,,,156.0,Moderate
2018-03-27,Gurugram,81.94,189.2,22.28,37.89,38.17,,0.75,21.43,57.27,,,,182.0,Moderate
2018-03-28,Gurugram,88.11,189.37,27.51,38.23,41.26,,0.83,,58.31,,,,191.0,Moderate
2018-03-29,Gurugram,85.46,177.84,37.18,22.82,38.52,,1.09,,21.45,,,,168.0,Moderate
2018-03-30,Gurugram,84.54,198.49,37.27,21.1,37.68,,1.68,,18.33,,,,186.0,Moderate
2018-03-31,Gurugram,94.97,237.63,36.03,19.05,35.97,,1.66,,14.95,,,,210.0,Poor
2018-04-01,Gurugram,100.59,161.19,31.51,19.5,33.96,,2.53,,14.64,,,,208.0,Poor
2018-04-02,Gurugram,58.41,128.53,33.14,21.92,32.93,,1.61,,16.42,,,,173.0,Moderate
2018-04-03,Gurugram,85.98,186.86,33.06,18.88,34.23,,1.6,,15.76,,,,148.0,Moderate
2018-04-04,Gurugram,97.55,211.96,35.92,19.24,35.87,,1.61,,15.85,,,,204.0,Poor
2018-04-05,Gurugram,119.78,264.98,30.36,20.31,33.29,,1.6,,17.55,,,,288.0,Poor
2018-04-06,Gurugram,73.01,179.57,30.8,20.93,34.08,,1.33,,17.84,,,,220.0,Poor
2018-04-07,Gurugram,87.35,147.11,33.0,19.17,27.18,,1.52,,13.89,,,,143.0,Moderate
2018-04-08,Gurugram,58.59,137.91,38.29,17.28,36.65,,2.73,,11.54,,,,148.0,Moderate
2018-04-09,Gurugram,43.74,105.56,40.93,16.65,37.7,,2.57,,10.69,,,,145.0,Moderate
2018-04-10,Gurugram,83.55,229.71,37.13,17.64,36.08,,2.54,,12.04,,,,153.0,Moderate
2018-04-11,Gurugram,40.73,112.53,39.11,17.12,34.55,,2.16,,11.33,,,,159.0,Moderate
2018-04-12,Gurugram,20.24,80.31,37.97,18.24,36.87,,2.32,,12.83,,,,141.0,Moderate
2018-04-13,Gurugram,10.0,146.19,34.05,18.93,35.35,,2.49,,13.9,,,,145.0,Moderate
2018-04-14,Gurugram,59.32,191.56,30.68,20.76,34.69,,2.79,,17.01,,,,153.0,Moderate
2018-04-15,Gurugram,125.49,185.32,35.74,18.12,35.72,,2.89,,12.71,,,,261.0,Poor
2018-04-16,Gurugram,198.61,313.55,34.18,18.46,35.1,,2.96,,13.16,,,,323.0,Very Poor
2018-04-17,Gurugram,159.44,253.36,41.45,16.45,23.47,,0.83,,10.41,,,,359.0,Very Poor
2018-04-18,Gurugram,,,,,17.57,,0.0,,,,,,321.8,
2018-04-19,Gurugram,,,,,17.35,,0.0,,,,,,284.6,
2018-04-20,Gurugram,,,,,17.22,,0.0,,,,,,247.39999999999998,
2018-04-21,Gurugram,10.9,249.14,,,17.8,,0.0,,,,,,210.2,
2018-04-22,Gurugram,40.76,203.33,,,17.61,,0.17,,,,,,173.0,Moderate
2018-04-23,Gurugram,60.44,194.22,0.96,241.34,27.0,,0.41,,55.22,,,,165.0,Moderate
2018-04-24,Gurugram,76.49,235.17,0.75,,16.76,,0.3,,38.39,,,,182.0,Moderate
2018-04-25,Gurugram,79.18,185.39,74.38,5.2,19.61,,0.83,,33.58,,,,179.0,Moderate
2018-04-26,Gurugram,59.79,170.98,22.24,2.45,16.01,,0.17,,15.75,,,,174.0,Moderate
2018-04-27,Gurugram,32.02,,3.43,4.04,14.87,,0.07,23.4,23.68,,,,166.4,
2018-04-28,Gurugram,,,,,14.61,,0.0,,,3.17,,,158.8,
2018-04-29,Gurugram,,,6.8,,13.03,,0.0,,,3.71,,,151.2,
2018-04-30,Gurugram,83.6,258.31,12.25,8.64,15.11,,0.03,,40.2,3.36,,,143.6,
2018-05-01,Gurugram,57.47,137.77,13.16,12.64,20.18,,0.22,1.07,30.91,1.93,,,136.0,Moderate
2018-05-02,Gurugram,59.63,158.02,12.59,12.5,19.35,,0.12,,29.73,1.35,,,126.0,Moderate
2018-05-03,Gurugram,42.96,96.02,13.65,16.8,23.56,,0.1,,23.55,1.37,,,122.0,Moderate
2018-05-04,Gurugram,38.57,83.46,13.16,16.46,21.7,,0.11,,32.58,2.82,,,94.0,Satisfactory
2018-05-05,Gurugram,65.96,140.45,12.3,14.6,20.77,,0.16,,29.43,66.41,,,105.0,Moderate
2018-05-06,Gurugram,110.32,233.09,13.15,17.81,24.4,,0.29,,18.77,142.0,,,251.0,Poor
2018-05-07,Gurugram,118.2,267.02,11.4,16.28,21.25,,0.24,,17.42,62.72,,,181.0,Moderate
2018-05-08,Gurugram,94.7,150.69,11.44,17.43,21.63,,0.16,,25.42,4.34,,,208.0,Poor
2018-05-09,Gurugram,81.48,116.99,14.05,20.86,27.43,,0.22,,24.76,0.71,,,125.0,Moderate
2018-05-10,Gurugram,95.96,161.19,15.81,21.97,30.1,,0.28,,28.8,1.01,,,176.0,Moderate
2018-05-11,Gurugram,146.92,298.27,16.23,23.26,31.79,,0.4,,27.12,2.06,,,290.0,Poor
2018-05-12,Gurugram,173.13,376.01,17.19,23.65,32.9,,0.46,,36.24,1.95,,,322.0,Very Poor
2018-05-13,Gurugram,143.86,201.51,20.66,23.83,32.8,,0.35,,30.11,0.75,,,300.0,Poor
2018-05-14,Gurugram,64.77,193.84,11.32,23.42,23.37,,0.28,,31.38,0.54,,,148.0,Moderate
2018-05-15,Gurugram,80.06,239.66,11.86,24.07,24.49,,0.29,,31.58,0.83,,,137.0,
2018-05-16,Gurugram,139.53,396.69,15.13,24.1,30.64,,0.41,,23.65,0.6,,,126.0,Moderate
2018-05-17,Gurugram,141.26,280.83,15.53,27.83,30.91,,0.39,,28.44,0.69,,,214.0,Poor
2018-05-18,Gurugram,108.65,224.03,14.49,27.5,25.29,,0.24,,33.79,1.27,,,231.0,Poor
2018-05-19,Gurugram,125.5,188.75,18.36,29.13,36.24,,0.52,,19.13,1.27,,,258.0,Poor
2018-05-20,Gurugram,86.98,219.14,15.85,28.77,33.69,,0.5,,22.31,0.91,,,165.0,Moderate
2018-05-21,Gurugram,92.98,203.56,11.2,25.72,27.96,,0.54,,24.93,0.65,,,167.0,Moderate
2018-05-22,Gurugram,106.83,215.18,14.3,27.54,28.02,,0.57,,27.7,1.06,,,174.0,Moderate
2018-05-23,Gurugram,163.89,386.66,8.88,27.3,20.65,,0.13,,47.92,2.65,,,274.0,Poor
2018-05-24,Gurugram,132.65,,8.81,27.39,19.27,,0.08,1.89,,1.37,,,320.0,Very Poor
2018-05-25,Gurugram,127.06,180.86,9.33,28.58,23.38,,0.25,1.71,19.88,1.31,,,308.0,Very Poor
2018-05-26,Gurugram,110.31,183.75,15.37,37.96,44.35,,0.75,2.62,22.34,1.85,,,289.0,Poor
2018-05-27,Gurugram,154.28,175.09,28.59,38.3,50.94,,0.66,2.37,19.37,0.82,,,253.0,Poor
2018-05-28,Gurugram,130.49,224.05,10.41,30.64,28.45,,0.48,1.67,41.57,2.53,,,279.0,Poor
2018-05-29,Gurugram,154.59,248.04,13.06,33.08,37.17,,0.82,1.93,36.16,1.66,,,323.0,Very Poor
2018-05-30,Gurugram,115.04,210.3,13.93,28.38,35.11,,0.69,1.14,37.31,0.19,,,296.0,Poor
2018-05-31,Gurugram,98.26,169.52,14.85,31.75,38.16,,0.8,1.47,27.83,0.57,,,242.0,Poor
2018-06-01,Gurugram,110.07,228.87,14.69,27.94,33.6,,0.81,1.19,40.98,0.45,,,216.0,Poor
2018-06-02,Gurugram,75.9,145.61,14.59,27.59,33.13,,0.75,0.87,47.83,0.08,,,236.0,Poor
2018-06-03,Gurugram,65.38,130.7,14.69,27.61,33.23,,0.82,1.14,44.26,0.06,,,132.0,Moderate
2018-06-04,Gurugram,82.98,159.65,15.56,26.74,33.93,,0.82,0.98,43.96,0.19,,,144.0,Moderate
2018-06-05,Gurugram,69.94,134.44,17.08,24.67,35.36,,0.8,1.05,40.79,0.07,,,162.0,Moderate
2018-06-06,Gurugram,75.87,148.17,18.53,26.52,38.65,,0.82,1.11,32.66,0.22,,,146.0,Moderate
2018-06-07,Gurugram,76.26,139.54,19.39,28.71,41.03,,0.77,0.99,37.78,0.32,,,150.0,Moderate
2018-06-08,Gurugram,89.34,,6.81,22.45,17.45,,0.1,0.87,47.58,0.17,,,165.0,Moderate
2018-06-09,Gurugram,93.2,,7.18,23.33,19.35,,0.11,1.07,32.4,0.06,,,182.0,Moderate
2018-06-10,Gurugram,50.85,,7.77,25.38,23.51,,0.08,1.2,25.9,0.13,,,168.0,Moderate
2018-06-11,Gurugram,85.68,,7.7,24.04,23.0,,0.07,1.06,35.87,0.23,,,130.0,Moderate
2018-06-12,Gurugram,252.23,,9.86,25.31,24.1,,0.08,1.26,22.91,0.23,,,283.0,Poor
2018-06-13,Gurugram,551.86,,11.62,28.12,25.49,,0.04,1.02,21.26,0.0,,,519.0,Severe
2018-06-14,Gurugram,479.75,,11.49,27.75,25.2,,0.05,1.39,24.58,0.02,,,670.0,Severe
2018-06-15,Gurugram,376.76,,12.73,26.97,25.98,,0.29,1.17,25.87,0.03,,,531.0,Severe
2018-06-16,Gurugram,230.26,,13.41,27.12,27.51,,0.13,1.01,22.69,0.02,,,414.0,Severe
2018-06-17,Gurugram,219.43,,12.55,24.32,27.55,,0.74,0.95,32.94,0.01,,,385.0,Very Poor
2018-06-18,Gurugram,141.54,,11.13,23.53,26.97,,1.06,1.46,38.3,0.11,,,329.0,Very Poor
2018-06-19,Gurugram,119.39,,10.59,22.3,26.53,,0.97,7.53,47.44,0.08,,,302.0,Very Poor
2018-06-20,Gurugram,173.6,,10.58,21.56,26.12,,1.33,10.0,43.45,0.33,,,325.0,Very Poor
2018-06-21,Gurugram,251.28,,9.65,21.66,24.77,,1.49,9.26,65.28,0.12,,,393.0,Very Poor
2018-06-22,Gurugram,153.17,,8.62,19.53,21.51,,1.32,11.77,58.19,0.43,,,348.0,Very Poor
2018-06-23,Gurugram,171.14,,8.46,19.98,21.61,,1.93,9.36,57.77,0.4,,,324.0,Very Poor
2018-06-24,Gurugram,84.28,,8.55,21.91,22.7,,0.66,5.81,40.94,0.26,,,283.0,Poor
2018-06-25,Gurugram,121.95,,8.69,21.85,22.77,,0.83,6.9,29.65,0.11,,,241.0,Poor
2018-06-26,Gurugram,77.99,,8.71,22.0,22.87,,0.78,7.59,20.82,0.0,,,254.0,Poor
2018-06-27,Gurugram,44.56,,8.39,19.69,21.43,,0.79,7.14,42.95,0.0,,,99.0,Satisfactory
2018-06-28,Gurugram,59.65,,8.58,20.66,22.07,,1.97,4.55,26.08,0.0,,,135.0,Moderate
2018-06-29,Gurugram,40.69,,8.44,21.7,22.5,,1.12,5.64,21.58,0.0,,,106.0,Moderate
2018-06-30,Gurugram,37.45,,8.55,21.64,22.57,,0.81,5.84,20.93,0.0,,,86.0,Satisfactory
2018-07-01,Gurugram,37.7,,8.49,21.38,22.37,,0.9,6.38,24.7,0.0,,,76.0,Satisfactory
2018-07-02,Gurugram,43.68,,8.58,21.42,22.46,,1.11,6.02,22.89,0.0,,,103.0,Moderate
2018-07-03,Gurugram,47.39,,8.59,21.69,22.62,,0.88,6.09,28.91,0.13,,,102.0,Moderate
2018-07-04,Gurugram,54.79,,8.75,21.43,22.61,,0.62,10.57,30.06,0.56,,,93.0,Satisfactory
2018-07-05,Gurugram,60.75,,8.53,21.37,22.4,,0.63,6.24,26.33,0.43,,,95.0,Satisfactory
2018-07-06,Gurugram,70.27,,8.42,21.7,22.48,,0.59,4.22,33.35,0.41,,,114.0,Moderate
2018-07-07,Gurugram,66.14,,8.68,21.25,22.46,,0.65,2.54,43.61,0.46,,,133.0,Moderate
2018-07-08,Gurugram,79.13,,8.46,21.09,22.2,,0.75,4.24,40.61,1.47,,,162.0,Moderate
2018-07-09,Gurugram,113.08,,8.39,21.29,22.24,,0.85,4.59,36.0,0.51,,,216.0,Poor
2018-07-10,Gurugram,58.97,,8.51,21.43,22.43,,0.85,4.42,29.89,0.24,,,174.0,Moderate
2018-07-11,Gurugram,57.75,,8.62,21.14,22.35,,0.77,5.09,27.5,0.18,,,96.0,Satisfactory
2018-07-12,Gurugram,70.54,,8.59,23.22,22.53,,0.46,4.87,28.76,2.06,,,115.0,Moderate
2018-07-13,Gurugram,43.08,,8.56,25.72,22.6,,0.46,4.36,22.25,0.77,,,104.0,Moderate
2018-07-14,Gurugram,34.01,,8.68,25.79,22.73,,0.65,7.64,30.65,1.29,,,68.0,Satisfactory
2018-07-15,Gurugram,30.95,,8.56,25.5,22.5,,0.83,5.6,25.44,0.06,,,84.0,Satisfactory
2018-07-16,Gurugram,54.23,,8.5,25.9,22.65,,0.68,6.91,21.33,0.93,,,83.0,Satisfactory
2018-07-17,Gurugram,56.42,,8.81,26.12,22.89,,0.77,6.83,25.31,0.84,,,103.0,Moderate
2018-07-18,Gurugram,61.74,,8.89,25.57,22.93,,0.7,6.6,29.14,0.8,,,116.0,Moderate
2018-07-19,Gurugram,53.97,,8.54,25.49,22.47,,0.65,5.66,24.94,0.51,,,96.0,Satisfactory
2018-07-20,Gurugram,63.78,,8.51,25.86,22.64,,0.76,5.68,26.85,0.44,,,92.0,Satisfactory
2018-07-21,Gurugram,61.81,,8.66,25.94,22.8,,0.89,5.98,27.51,1.22,,,120.0,Moderate
2018-07-22,Gurugram,35.71,,8.56,26.01,22.76,,0.56,5.45,18.23,0.14,,,80.0,Satisfactory
2018-07-23,Gurugram,46.01,,8.74,25.64,22.7,,0.59,6.09,17.47,0.66,,,84.0,Satisfactory
2018-07-24,Gurugram,70.47,,8.49,25.69,22.54,,1.1,6.07,40.1,0.25,,,140.0,Moderate
2018-07-25,Gurugram,55.24,,8.44,25.97,22.63,,0.54,6.0,15.22,0.17,,,113.0,Moderate
2018-07-26,Gurugram,47.38,,8.77,26.04,22.94,,0.58,5.14,15.08,0.18,,,87.0,Satisfactory
2018-07-27,Gurugram,24.77,,8.76,25.44,22.45,,0.57,5.5,16.21,0.23,,,75.0,Satisfactory
2018-07-28,Gurugram,31.09,,8.9,24.98,22.54,,0.49,5.46,20.04,0.15,,,45.0,Good
2018-07-29,Gurugram,53.09,,8.54,24.84,22.11,,0.52,5.2,20.81,0.1,,,68.0,Satisfactory
2018-07-30,Gurugram,63.41,,8.52,24.81,22.1,,0.59,5.36,20.75,0.07,,,109.0,Moderate
2018-07-31,Gurugram,67.55,,8.71,25.08,22.39,,0.63,6.05,18.83,0.07,,,112.0,Moderate
2018-08-01,Gurugram,77.4,,8.7,26.66,21.46,,0.91,5.1,18.01,0.15,,,138.0,Moderate
2018-08-02,Gurugram,126.74,,8.69,25.24,22.46,,0.55,6.17,17.7,0.22,,,242.0,Poor
2018-08-03,Gurugram,120.1,,9.66,26.08,23.49,,0.66,6.97,15.7,0.21,,,307.0,Very Poor
2018-08-04,Gurugram,171.29,,8.74,25.0,22.37,,0.55,6.21,16.8,0.19,,,303.0,Very Poor
2018-08-05,Gurugram,155.55,,8.66,24.98,22.3,,0.54,5.54,16.13,0.05,,,339.0,Very Poor
2018-08-06,Gurugram,69.07,,8.78,24.97,22.4,,0.51,5.87,25.39,0.58,,,271.0,Poor
2018-08-07,Gurugram,62.79,,8.61,24.78,22.15,,1.0,6.23,21.61,0.54,,,114.0,Moderate
2018-08-08,Gurugram,47.14,,8.57,24.92,22.2,,0.74,5.77,18.05,0.32,,,93.0,Satisfactory
2018-08-09,Gurugram,43.7,,,,,,0.49,6.03,22.17,0.25,,,75.0,Satisfactory
2018-08-10,Gurugram,59.37,,,,,,0.57,6.54,16.42,0.48,,,86.0,Satisfactory
2018-08-11,Gurugram,56.05,,,,,,0.51,5.99,18.74,0.02,,,96.0,Satisfactory
2018-08-12,Gurugram,67.48,,,,,,0.49,5.57,14.74,0.0,,,118.0,Moderate
2018-08-13,Gurugram,69.78,,,,,,0.38,5.41,18.7,0.0,,,111.0,Moderate
2018-08-14,Gurugram,71.72,,23.95,35.14,37.51,,0.63,8.02,15.67,0.0,,,110.0,Moderate
2018-08-15,Gurugram,76.99,,17.15,17.04,22.59,,0.38,3.43,17.99,,,,196.0,Moderate
2018-08-16,Gurugram,49.45,,20.6,19.73,26.8,,0.54,5.8,14.45,,,,96.0,Satisfactory
2018-08-17,Gurugram,43.04,,23.72,15.87,27.13,,0.46,6.89,22.69,3.32,,,89.0,Satisfactory
2018-08-18,Gurugram,45.82,,14.58,14.49,19.25,,0.61,5.72,22.53,2.07,,,73.0,Satisfactory
2018-08-19,Gurugram,53.09,,18.76,14.15,22.43,,0.56,6.39,20.61,2.24,,,86.0,Satisfactory
2018-08-20,Gurugram,90.54,,21.7,26.81,30.16,,0.58,6.64,29.08,2.57,,,144.0,Moderate
2018-08-21,Gurugram,54.44,,10.68,24.04,19.01,,0.54,6.08,18.51,1.36,,,139.0,Moderate
2018-08-22,Gurugram,49.61,,11.32,22.49,18.73,,0.52,4.73,20.18,1.53,,,105.0,Moderate
2018-08-23,Gurugram,44.46,,6.36,17.19,11.98,,0.54,4.89,15.07,0.79,,,72.0,Satisfactory
2018-08-24,Gurugram,46.65,,8.89,18.89,14.8,,0.6,5.4,17.66,1.01,,,76.0,Satisfactory
2018-08-25,Gurugram,47.6,,6.74,21.4,14.49,,0.43,5.45,15.02,0.54,,,84.0,Satisfactory
2018-08-26,Gurugram,43.06,,4.22,18.1,10.72,,0.46,5.25,18.76,0.47,,,75.0,Satisfactory
2018-08-27,Gurugram,37.73,,16.69,31.51,27.74,,0.49,7.06,24.53,2.54,,,80.0,Satisfactory
2018-08-28,Gurugram,46.43,,15.2,25.01,23.11,,0.59,5.13,16.38,1.69,,,69.0,Satisfactory
2018-08-29,Gurugram,31.39,,14.87,21.34,20.32,,0.59,5.82,12.21,1.48,,,77.0,Satisfactory
2018-08-30,Gurugram,51.98,,28.45,17.24,29.33,,0.58,5.7,13.96,1.76,,,72.0,Satisfactory
2018-08-31,Gurugram,74.94,,12.93,20.75,18.9,,0.61,6.12,16.1,0.83,,,133.0,Moderate
2018-09-01,Gurugram,48.51,,24.7,19.63,27.92,,0.58,9.27,12.89,1.61,,,143.0,Moderate
2018-09-02,Gurugram,48.03,,5.11,12.48,2.64,,0.15,5.59,19.13,0.0,,,128.75,
2018-09-03,Gurugram,36.14,,15.74,24.62,2.83,,0.06,5.64,28.59,0.34,,,114.5,
2018-09-04,Gurugram,48.54,,14.31,23.85,21.83,,0.29,7.03,10.58,1.79,,,100.25,
2018-09-05,Gurugram,58.0,,24.5,18.1,26.5,,0.66,6.62,,1.67,,,86.0,Satisfactory
2018-09-06,Gurugram,68.13,,25.56,20.05,27.96,,0.56,7.47,4.49,0.52,,,123.0,Moderate
2018-09-07,Gurugram,28.75,,32.82,31.05,41.02,,0.66,8.15,12.98,2.2,,,92.0,Satisfactory
2018-09-08,Gurugram,27.69,,34.87,23.91,39.42,,0.29,5.64,8.25,4.74,,,70.0,Satisfactory
2018-09-09,Gurugram,19.99,,18.3,15.52,22.76,,0.58,3.37,10.42,2.19,,,56.0,Satisfactory
2018-09-10,Gurugram,29.08,,29.71,20.6,33.85,,0.46,4.67,4.05,2.03,,,50.0,Good
2018-09-11,Gurugram,35.14,,23.27,17.62,27.83,,0.46,7.45,5.34,2.31,,,59.0,Satisfactory
2018-09-12,Gurugram,39.06,,21.85,19.36,27.61,,0.38,8.03,7.86,2.35,,,62.0,Satisfactory
2018-09-13,Gurugram,42.36,,21.27,19.48,27.27,,0.52,6.71,6.67,2.69,,,70.0,Satisfactory
2018-09-14,Gurugram,44.35,,18.06,20.25,23.71,,0.41,5.57,9.5,2.16,,,77.0,Satisfactory
2018-09-15,Gurugram,,,,,,,,,,,,,133.0,
2018-09-16,Gurugram,,,,,,,,,,,,,189.0,
2018-09-17,Gurugram,85.41,,10.75,20.89,19.13,,0.32,7.28,34.82,2.8,,,245.0,
2018-09-18,Gurugram,226.56,,9.1,21.96,18.6,,0.51,7.74,28.13,2.24,,,301.0,Very Poor
2018-09-19,Gurugram,108.71,,19.52,31.51,32.09,,0.53,7.16,30.05,2.58,,,350.0,Very Poor
2018-09-20,Gurugram,226.92,,33.08,40.48,34.7,,0.29,6.92,43.1,2.6,,,346.0,Very Poor
2018-09-21,Gurugram,42.58,,13.59,24.47,11.74,,0.29,6.43,22.07,0.34,,,211.0,
2018-09-22,Gurugram,44.86,,11.43,19.75,19.46,,0.47,7.59,15.9,0.23,,,76.0,Satisfactory
2018-09-23,Gurugram,60.29,,9.11,18.79,17.11,,0.37,6.21,22.5,0.04,,,85.0,Satisfactory
2018-09-24,Gurugram,34.16,,17.03,18.37,23.23,,0.41,6.08,5.87,0.66,,,82.0,Satisfactory
2018-09-25,Gurugram,54.14,,12.54,16.72,16.16,,0.72,5.84,24.72,0.56,,,58.0,Satisfactory
2018-09-26,Gurugram,46.65,,13.67,22.99,21.29,,0.46,6.72,20.99,0.85,,,79.0,Satisfactory
2018-09-27,Gurugram,93.9,,73.61,26.56,70.92,,0.6,8.45,22.57,3.49,,,152.0,Moderate
2018-09-28,Gurugram,122.28,,84.91,31.23,83.88,,0.52,7.96,17.28,3.85,,,263.0,Poor
2018-09-29,Gurugram,138.86,,67.31,27.57,65.16,,0.16,7.91,32.54,2.37,,,320.0,Very Poor
2018-09-30,Gurugram,81.18,210.02,19.59,22.71,32.88,,0.72,3.57,36.9,0.99,,,211.0,Poor
2018-10-01,Gurugram,73.69,217.73,24.34,27.4,40.85,,0.83,4.36,34.57,1.46,,,183.0,Moderate
2018-10-02,Gurugram,94.13,213.48,32.48,27.21,48.97,,0.85,4.22,36.78,1.74,,,199.0,Moderate
2018-10-03,Gurugram,79.82,183.93,35.03,17.98,35.37,,0.86,6.03,36.83,2.24,,,193.0,Moderate
2018-10-04,Gurugram,109.59,196.31,48.64,17.15,33.63,,1.05,6.63,40.47,3.48,,,240.0,Poor
2018-10-05,Gurugram,157.04,261.61,47.53,16.88,31.71,,1.51,10.76,54.69,4.11,,,286.0,Poor
2018-10-06,Gurugram,117.02,236.07,45.18,16.42,30.3,,0.8,8.04,37.65,2.18,,,307.0,Very Poor
2018-10-07,Gurugram,109.68,258.34,46.91,16.92,34.05,,0.81,14.16,46.08,2.93,,,254.0,Poor
